ProductPermissionGroup,CatalogPermissionGroup,Region,SoldToID,SoldToName,CurrencyCode,PriceGroup,AccessKey,Address1,Address2,Address3,City,State,PostalCode,Country,Warehouse,Language
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000662,DH CUSTOM RODS,USD,LP,1000662elast,3445 SHORELINE DR.,,,WAYZATA,MN,55391,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000663,BESA LOS ROQUES,USD,PH,1000663elast,"CALLE BOLIVAR, BESA LOS ROQUES",,,ARCHIPELAGO LOS ROQUES,. ,.,VENEZUELA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000664,LOS PINOS FLY & TACKLE SHOP,USD,LP,1000664elast,4360 CUTLER AVE NE,SUITE C,,ALBUQUERQUE,NM,87110,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000670,ON THE FLY OUTFITTERS,USD,LP,1000670elast,1501 NEWCASTLE ST.,,,BRUNSWICK,GA,31520,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000671,OJOS DE PUERTO RICO,USD,D,1000671elast,MONACO 620 EXT. EL COMANDANTE,,,CAROLINA,PR,00982,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000672,STANLEY'S VARIETY DBA THE SUMMER STORE,USD,D,1000672elast,3927 S. STRAITS HWY,,,INDIAN RIVER,MI,49749,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000673,BUCKS TRACTOR SERVICE DBA PERSNICKETY,USD,D,1000673elast,1003 E. OAK STREET,,,ARCADIA,FL,34266,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000613,PIRATE WATER OUTFITTER,USD,PH,1000613elast,108 N MARKET ST.,,,WASHINGTON,NC,27889,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000627,ROARING FORK ANGLERS,USD,C,1000627elast,2205 GRAND AVE.,,,GLENWOOD SPRINGS,CO,81601,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000628,OLD AUSABLE FLY SHOP,USD,D,1000628elast,PO BOX 429,,,GRAYLING,MI,49738,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000633,FLINT RIVER OUTFITTERS,USD,D,1000633elast,400 NORTH CLAY STREET,,,BAINBRIDGE,GA,39817,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000648,EIGHT 22 OUTFITTERS LLC DBA PORT O CONNO,USD,D,1000648elast,PO BOX 743,,,PORT O CONNOR,TX,77982,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000654,GALLOUP'S SLIDE INN,USD,PH,1000654elast,150 HWY 287 S.,,,CAMERON,MT,59720,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000655,EYESMITH - #1599,USD,D,1000655elast,8502 N. GREEN HILLS RD.,,,KANSAS CITY,MO,64154,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000680,COSTA ESTE SURFBOARDS & SURF SHOP,USD,D,1000680elast,BO. SABANA CARR. 991 KM 0.01,,,LUQUILLO,PR,00738,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000681,ABC OPTIKA,USD,PH,1000681elast,CALLE BAUHINIA  Z 974,,,CANOVANAS,PR,00729,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000682,CR MARINE SUPPLY,USD,D,1000682elast,MARINA LOS SUENOS,GARABITO,,PUNTARENAS,. ,61101,COSTA RICA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000687,OUTLAW SPORTING GOODS,USD,D,1000687elast,2322 US 45,SUITE 1,,COLUMBUS,MS,39705,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000688,OPTICA X VISION DBA LYLKA RIOS AVILES,USD,D,1000688elast,HC 72 BOX 3827,,,NARANJITO,PR,007198752,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000692,DML OPTICAL DBA DISSTON OPTICAL,USD,PH,1000692elast,3435 49TH ST. N.,,,ST. PETERSBURG,FL,33710,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000694,THE BLACK BASS LODGE,USD,PH,1000694elast,1516 WEST REDWOOD ST.,,,SAN DIEGO,CA,92101,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000695,ELI'S WESTERN WEAR,USD,D,1000695elast,907 NW PARK ST.,,,OKEECHOBEE,FL,34972,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000696,RUSTED MOON OUTFITETRS,USD,PH,1000696elast,6410 CORNELL AVENUE,,,INDIANAPOLIS,IN,46220,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000697,DICK FERGUSON'S,USD,PH,1000697elast,1059 BAXTER ST.,,,ATHENS,GA,30606,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000698,2ND AMENDMENT OUTDOORS,USD,D,1000698elast,2804 A HWY 72W,,,CORINTH,MS,38834,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000700,SUN VALLEY OUTFITTERS,USD,PH,1000700elast,PO BOX 858,,,KETCHUM,ID,83340,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000617,TACKLE BOX,USD,PH,1000617elast,411 SOLIDAD RD.,,,SOUTH POINT,OH,45680,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000619,WORLDWIDE FLYWORKS,USD,D,1000619elast,980 E DIXIE HWY,,,JENSEN BEACH,FL,34957,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000620,FLYFISH EUROPE,USD,LP,1000620elast,DYRSKUEVEGEN 11,,,KLOFTA,. ,2040,NORWAY,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000626,TEAM RHINO OUTDOORS,USD,LP,1000626elast,N3825 KELLY RD.,,,SHIOCTON,WI,54170,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000684,"L. L. BEAN, INC",USD,LP,1000684elast,25 CASCO STREET,,,FREEPORT,ME,04033,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000690,THE SPORTS CENTER DBA MAROON A,USD,D,1000690elast,305 SGT. PRENTISS DR.,,,NATCHEZ,MS,39120,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000691,"MAS, INC",USD,D,1000691elast,3965 MURIEL DR.,,,RICHFIELD,OH,44286,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000701,TWISTED ESSENTIALS,USD,LP,1000701elast,TIPSY STRIP,PLACENCIA SIDEWALK,,PLACENCIA,. ,00000,BELIZE,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000702,THORNE BROS FLY FISHING,USD,C,1000702elast,10091 CENTRAL AVE. NE,,,BLAINE,MN,55434,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000707,AMELIA ANGLER,USD,D,1000707elast,111 CENTER ST.,,,FERNANDINA BEACH,FL,32034,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000708,CLINICA DE OJOS FAMILIAR,USD,PH,1000708elast,CARR. 848 KM 0.2,SAINT JUST,,TRUJILLO ALTO,PR,00976,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000712,SHADES OF CRESTED BUTTE,USD,D,1000712elast,306 ELK AVE.,,,CRESTED BUTTE,CO,81224,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000716,OUTDOOR & MORE.DBA WORK-SPORTS & OUTDOOR,USD,LP,1000716elast,840 ROOSEVELT AVE.,,,ENUMCLAW,WA,98022,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000717,SMOKY MOUNTAIN KNIFE WORKS,USD,D,1000717elast,PO BOX 4430,,,SEVIERVILLE,TN,37864,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000719,OPTIMART  DBA SIGHT 360 PINELLAS,USD,D,1000719elast,3935 TAMPA RD,STE 4,,OLDSMAR,FL,34677,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000724,SAM LAWRENCE - SAMPLES ACCOUNT HM8,USD,E,1000724elast,2100 MANCHESTER RD.,BLDG. A SUITE 303,,WHEATON,IL,60187,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000611,PAWLEY'S ISLAND OUTDOORS,USD,D,1000611elast,9790 OCEAN HWY,,,PAWLEYS ISLAND,SC,29585,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000612,WEST BRANCH ANGLER,USD,D,1000612elast,150 FAULKENER RD,,,HANCOCK,NY,13783,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000629,MAITLAND ACE HARDWARE,USD,LP,1000629elast,1607 S. ORLANDO AVE.,,,MAITLAND,FL,32751,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000630,SPRINGFIELD HARDWARE,USD,D,1000630elast,26858 HWY 1037,,,SPRINGFIELD,LA,70462,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000631,CROWCREEK FLY SHOP,USD,D,1000631elast,107 W. WASHINGTON AVE.,,,ROSLYN,WA,98941,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000644,CIALES CENTRO VISUAL,USD,PH,1000644elast,JOSE DE DIEGO 51,,,CIALES,PR,00638,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000645,PERFORMANCE TACKLE,USD,D,1000645elast,4221 KATELLA AVENUE,,,LOS ALAMITOS,CA,90720,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000665,CREEKSIDE OUTFITTERS,USD,PH,1000665elast,403 ROUTE 9,,,WARETOWN,NJ,08758,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000667,SHIPS CHANDLER OF FREEPORT,USD,D,1000667elast,17903 US HWY 331,,,FREEPORT,FL,32439,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000668,KHOURY'S,USD,D,1000668elast,1531 E NAPOLEON,,,SULPHUR,LA,70663,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000669,MARINE PARTS,USD,D,1000669elast,200 AVE. A  SUITE #9,VILLA MARINA SHOPPING CENTER,,FAJARDDO,PR,00738,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000675,BUFFALO BOB'S,USD,D,1000675elast,136 WASHINGTON AVE.,,,GRAND HAVEN,MI,49417,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000699,ELITE ADVENTURES BELIZE,USD,D,1000699elast,P.O. BOX 237,,,SAN ANTONIO,TX,78291,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000713,RIVER SUPPLY,USD,D,1000713elast,2827 RIVER DR.,,,SAVANNAH,GA,31404,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000714,EPICENTER OUTDOORS,USD,PH,1000714elast,929 FRANCES ST.,,,ELLWOOD CITY,PA,16117,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000725,SOUTHEASTERN FISHING TACKLE,USD,D,1000725elast,2907 N. FLORIDA AVE.,,,TAMPA,FL,33602,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000726,LILLY'S BRIDGE MARINA,USD,D,1000726elast,1183 LILLY'S BRIDGE RD.,,,MOUNT GILEAD,NC,27306,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000727,STRAIGHTLINE SPORTS,USD,D,1000727elast,744 LINCOLN AVE,,,STEAMBOAT SPRINGS,CO,80487,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000728,THE EYE CLINIC OF FLORIDA,USD,PH,1000728elast,6739 GALL BLVD.,,,ZEPHYRHILLS,FL,33542,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000729,KINGCASTLE DBA SUNGLASS EXPRESS & RX,USD,PH,1000729elast,343 SAINT ARMANDS CIR,,,SARASOTA,FL,34236,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000632,LANDRY'S INC,USD,PH,1000632elast,302 S LAMAR BLVD.,,,OXFORD,MS,38655,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000646,THE OPTICAL SHOP INC.,USD,D,1000646elast,P.O. BOX 464,,,RINCON,PR,00677,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000657,COLLETT COUNTRY STORE  DBA JOHNNY'S,USD,D,1000657elast,4179 MARIETTA ST.,,,POWDER SPRINGS,GA,30127,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000685,BOAT STUF,USD,D,1000685elast,662 OLD SPANISH TRAIL,,,SLIDELL,LA,70458,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000706,THREE RIVERS TACKLE,USD,PH,1000706elast,4345 TWIN LAKES CT.,,,WEST RICHLAND,WA,99353,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000731,WILDERNESS SPORTS WAREHOUSE DBA TACKLE W,USD,D,1000731elast,181 SUBURBAN RD,,,SAN LUIS OBISPO,CA,93401,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000735,TROPIC STAR LODGE OPERATIONS,USD,C,1000735elast,B6 TERRAZAS DE ALBROOK,,,PANAMA CITY,. ,.,PANAMA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000736,MATT FILLIBEN - SAMPLE ACCOUNT,USD,E,1000736elast,9310 RUSSEFF FIELD LN.,,,ROSENBERG,TX,77469,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000739,VISIONARY EYE CARE,USD,C,1000739elast,18707 N. DALE MABRY HWY,,,LUTZ,FL,33548,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000741,"CURATED, INC",USD,LP,1000741elast,638 4TH ST,,,SAN FRANCISCO,CA,94107,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000742,"TACKLE TECHNOLOGY, INC",USD,D,1000742elast,4708 ROSEVILLE RD STE 114,,,NORTH HIGHLANDS,CA,95660,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000743,OUTDOOR SPOT (I1),USD,D,1000743elast,URB. VILLA MARIA A-1,,,MANATI,PR,00674,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000744,SNAKE RIVER ANGLER,USD,PH,1000744elast,PO BOX 10,,,KELLY,WY,83011,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000745,SARASOTA OPTICAL,USD,PH,1000745elast,2121 S. TAMIAMI TR.,,,SARASOTA,FL,34239,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000747,GREAT LAKES OUTPOST,USD,D,1000747elast,4611 IVANREST AVE. SW,,,GRANDVILLE,MI,49418,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000748,ST. AUGUSTINE MARINA,USD,D,1000748elast,245 VILANO RD.,,,ST. AUGUSTINE,FL,32084,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000749,ANDY THORNAL COMPANY,USD,D,1000749elast,336 MAGNOLIA AVE. SW,,,WINTER HAVEN,FL,33880,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000750,MANUEL OCANA - SAMPLE ACCOUNT MO1,USD,E,1000750elast,7848 NW 46TH STREET,,,DORAL,FL,33166,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000615,SEEPORT OPTOMETRY,USD,D,1000615elast,1299 N SUMTER BLVD,,,NORTH PORT,FL,34286,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000623,DRIFT WEST,USD,PH,1000623elast,122 E LAKE STREET,,,MCCALL,ID,83638,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000624,FLYFISH EUROPE - SAMPLES ACCOUNT,USD,E,1000624elast,DYRSKUEVEGEN 11,,,KLOFTA,. ,2040,NORWAY,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000625,MAHONEY'S SPORTSMANS PARADISE,USD,D,1000625elast,830 SUNSET DRIVE,,,JOHNSON CITY,TN,37604,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000652,AMERICAN AQUATIC,USD,D,1000652elast,PO BOX 687,,,ELKIN,NC,28621,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000659,GARRETT EYE CLINIC,USD,PH,1000659elast,2012 E SHILOH RD.,,,CORINTH,MS,38834,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000660,SGI INVESTMENTS/NW FLYFISHING OUTFITTERS,USD,LP,1000660elast,10910 NE HALSEY STREET,,,PORTLAND,OR,97220,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000676,OWENS OUTFITTERS,USD,D,1000676elast,311 HWY 12 W,,,STARKVILLE,MS,39759,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000677,MOUNTAIN OUTFITTERS,USD,D,1000677elast,903 W MAIN STREET,,,MONTEAGLE,TN,37356,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000678,FISH HEADS FLY SHOP,USD,PH,1000678elast,32 S MAIN ST.,,,HEBER CITY,UT,84032,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000705,DAKOTA ANGLER & OUTFITTER,USD,LP,1000705elast,1010 JACKSON BLVD.,,,RAPID CITY,SD,57702,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000709,BLAHNIK EYE CARE,USD,PH,1000709elast,3740 S. RIDGEWOOD AVE.,SUITE 103,,PORT ORANGE,FL,32129,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000710,MR. DUCKS,USD,PH,1000710elast,9652 STEPHEN DECATUR HIGHWAY,,,OCEAN CITY,MD,21842,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000711,LARSEN'S ACE HARDWARE,USD,PH,1000711elast,1155 S HWY 118,,,RICHFIELD,UT,84701,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000730,THE OPTICS SHOP,USD,D,1000730elast,142 AVE. PABLO J. AGUILAR,SUITE 2,,HATILLO,PR,00659,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000732,"VERMEJO, A TED TURNER RESERVE",USD,D,1000732elast,PO DRAWER E,,,RATON,NM,87740,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000733,DUE EAST MARINE,USD,LP,1000733elast,1140 N DIXIE FWY,,,NEW SMYRNA BEACH,FL,32168,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000734,MOUNTAIN HIGH OUTFITTERS,USD,D,1000734elast,103 38TH STREET NORTH,,,BIRMINGHAM,AL,35222,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000752,CAROLINA BOAT COMPANY,USD,D,1000752elast,13552 CLAYTON BLVD.,,,CLAYTON,NC,27520,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000753,LAKELAND FISHING OUTFITTER,USD,D,1000753elast,3922 W. OSBORNE AVE,,,TAMPA,FL,33614,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000786,MASON MARKETING GROUP,USD,D,1000786elast,2446 FOREST LEAF PARKWAY,,,WILDWOOD,MO,63011,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000798,M&M VENTURES DBA KEY DIVES,USD,D,1000798elast,85960 OVERSEAS HWY,,,ISLAMORADA,FL,33036,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000799,SEA-BORN ENTERPRISES DBA ARMANDOS KITE S,USD,D,1000799elast,SERO PELA 4J,,,NOORD,. ,00000,ARUBA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000808,EDGE RODS,USD,D,1000808elast,1395 DOWN RIVER DR,STE D,,WOODLAND,WA,98674,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000812,DBA OPTICAL/PRECISION VISION,USD,PH,1000812elast,9035 AMERICANA RD,UNIT 17,,VERO BEACH,FL,32966,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000821,"SOUTHERN ROOTS OUTFITTERS, LLC",USD,D,1000821elast,5647 MAIN STREET,UNIT C,,ZACHARY,LA,70791,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000825,OPTICAL EYELAND,USD,PH,1000825elast,730 S. ORANGE BLOSSOM TRAIL,,,APOPKA,FL,32703,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000826,SYDNEY-ROSE/AUSTIN RYAN OPTIKA PV,USD,D,1000826elast,PO BOX 685,,,PLEASANT VALLEY,NY,12569,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000827,AUSTIN RYAN OPTICAL CORP/AUSTIN RYAN OPT,USD,D,1000827elast,12 NEW PALTZ PLAZA,,,NEW PALTZ,NY,12561,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000828,THE ANGLER ENTERPRISES/THE ANGLER,USD,LP,1000828elast,7430 S. STATE RD 327,,,HUDSON,IN,46747,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000829,BLUE OCEAN MARINE PR,USD,D,1000829elast,CARR. 865 KM 0.6,,,TOA BAJA,PR,00949,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000833,OPTICS EYE CARE - VENUS PLAZA,USD,D,1000833elast,VENUS PLAZA,19 ACUARIO SUITE 3,,SAN JUAN,PR,00926,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000861,FLORIDA CRACKER HOLDINGS - WEBSTER,USD,D,1000861elast,924 E. JEFFERSON ST.,,,BROOKSVILLE,FL,34601,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000863,UNTAMED ANGLING DO BRASIL,USD,D,1000863elast,NILTON LINS 2274 AP610,,,MANAUS,AM,69058030,BRAZIL,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000866,RENEW PROMOTIONS,USD,D,1000866elast,102071 OVERSEAS HIGHWAY,,,KEY LARGO,FL,33037,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000875,FRANCISCO GOMEZ DBA LAUREL SKATE,USD,D,1000875elast,NARANJO 16,,,SAN JUAN DEL RIO,. ,768087,MEXICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000877,SUNRAYS OPTICAL BOUTIQUE,USD,D,1000877elast,3800 GULF SHORES PKWY,STE 124,,GULF SHORES,AL,36542,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000878,HADDEN OUTDOORS,USD,D,1000878elast,6139 WASHINGTON RD,STE 112,,APPLING,GA,30802,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000879,WINDSURFING HILTON HEAD DBA OUTSIDE HILT,USD,C,1000879elast,50 SHELTER COVE LANE,STE H,,HILTON HEAD,SC,29928,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000893,GREENS OPTICAL INC,USD,PH,1000893elast,4756 GEORGE WASHINGTON MEMORIAL HWY,,,HAYES,VA,23072,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000778,OCEAN PARADISE MALDIVES PVT LTD,USD,F,1000778elast,H. FEHIVINAMAGE,,,MALE,MV,.,MALDIVES,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000779,HAGAN ACE OF GLEN ST. MARY,USD,D,1000779elast,1022 BLANDING BLVD.,,,ORANGE PARK,FL,32065,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000783,EVASION NATURE AGENCY - SAMPLES ACCOUNT,USD,E,1000783elast,130 ROBERT,BROKER  BGL BROKERAGE		,,LES CEDRES,QC,J7T1X6,CANADA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000785,EAL OPTICS,USD,D,1000785elast,360 CALLE DEL PARQUE,SUITE 3,,SAN JUAN,PR,00912,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000792,FINADDICTS OUTFITTERS,USD,C,1000792elast,4058 MOFFETT RD.,,,MOBILE,AL,36618,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000851,METAIRIE MARINE LLC/NO WAKE OUTFITTERS,USD,LP,1000851elast,1926 AIRLINE DR,,,METAIRIE,LA,70001,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000869,"ACADUNES, LLC",USD,D,1000869elast,4675 NW 103 CT.,,,MIAMI,FL,33178,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000871,OCEAN HUT SURF SHOP,USD,D,1000871elast,3111 RT 35 NORTH,,,LAVALLETTE,NJ,08735,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000872,KIRKS FLYSHOP,USD,D,1000872elast,230 E. ELKHORN AVE.,,,ESTES PARK,CO,80517,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000876,SCHEELS DROP SHIP,USD,LP,1000876elast,4550 15TH AVE S,,,FARGO,ND,58103,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000887,MARINE MAX @ OCEAN REEF,USD,D,1000887elast,3 FISHING VILLAGE DRIVE,,,KEY LARGO,FL,33037,USA,DEFAULT,EN
